selling_price,km_driven,fuel,seller_type,transmission,owner,seats,torque_rpm,Mileage,Engine,Max_Power
520000,29000,Diesel,Individual,Manual,First Owner,5.0,19024,24.0,1186.0,73.97
650000,50000,Petrol,Individual,Automatic,First Owner,5.0,4000,21.4,1197.0,83.1
325000,58000,Petrol,Individual,Manual,Third Owner,5.0,4500,16.1,1298.0,88.2
420000,120000,Petrol,Individual,Automatic,First Owner,5.0,4000,17.4,1197.0,85.8
400000,50000,Petrol,Individual,Manual,First Owner,5.0,4200,20.4,1197.0,81.8
254999,80000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4000,17.0,1197.0,80.0
65000,60000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4500,17.3,993.0,60.0
351000,36000,Petrol,Individual,Manual,First Owner,5.0,3500,23.1,998.0,67.04
404000,120000,Diesel,Individual,Manual,Third Owner,8.0,3400,12.8,2494.0,102.0
185000,185000,Diesel,Individual,Manual,Third Owner,5.0,2000,21.1,1248.0,73.9
250000,50000,Diesel,Individual,Manual,First Owner,5.0,2000,23.08,1461.0,63.1
60000,100000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4500,17.3,993.0,60.0
500000,50000,Petrol,Individual,Manual,Second Owner,5.0,4200,17.1,1591.0,121.3
85000,80000,Petrol,Individual,Manual,Second Owner,5.0,3500,18.2,998.0,67.1
85000,80000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,3000,19.7,796.0,46.3
265000,90000,Diesel,Individual,Manual,Fourth & Above Owner,5.0,2000,19.3,1248.0,73.9
130000,162000,Petrol,Individual,Manual,Second Owner,5.0,3500,19.0,998.0,66.1
480000,110000,Diesel,Individual,Manual,Third Owner,7.0,1750,20.77,1248.0,88.76
170000,120000,Diesel,Individual,Manual,Third Owner,5.0,2000,17.8,1248.0,75.0
275000,45000,Diesel,Individual,Manual,First Owner,5.0,2000,23.08,1461.0,63.1
89000,90000,Petrol,Individual,Manual,Second Owner,5.0,3500,18.9,998.0,67.1
170000,90000,Diesel,Individual,Manual,Second Owner,5.0,2000,20.0,1399.0,68.0
1090000,16500,Petrol,Dealer,Manual,First Owner,5.0,3500,17.0,1197.0,110.0
1100000,67000,Diesel,Individual,Automatic,First Owner,5.0,2750,17.01,1582.0,126.2
610000,52000,Petrol,Dealer,Manual,First Owner,5.0,4200,22.0,1197.0,81.8
335000,40000,Petrol,Dealer,Manual,First Owner,5.0,4000,20.63,1198.0,67.0
434999,40000,Petrol,Dealer,Manual,First Owner,5.0,4000,18.9,1197.0,82.0
3000000,35000,Diesel,Individual,Manual,First Owner,7.0,2600,14.24,2755.0,174.5
390000,13000,Petrol,Dealer,Manual,First Owner,5.0,4386,20.71,799.0,53.26
325000,40000,Petrol,Dealer,Manual,First Owner,5.0,4500,18.5,1198.0,86.8
640000,10000,Petrol,Dealer,Manual,First Owner,5.0,3750,17.0,1198.0,73.75
450000,9000,Petrol,Dealer,Manual,First Owner,5.0,4000,16.95,1498.0,97.7
400000,70000,Diesel,Dealer,Manual,Second Owner,5.0,2400,23.59,1364.0,67.06
215000,60000,Petrol,Dealer,Manual,First Owner,5.0,4000,20.36,1197.0,78.9
570000,40000,Diesel,Dealer,Manual,First Owner,5.0,1900,20.45,1461.0,83.8
680000,93000,Diesel,Dealer,Manual,First Owner,7.0,2800,15.1,2179.0,140.0
325000,80000,Diesel,Individual,Manual,Fourth & Above Owner,7.0,3400,12.8,2494.0,102.0
150000,50000,Petrol,Individual,Manual,Second Owner,5.0,2700,15.64,1193.0,64.08
690000,68000,Petrol,Dealer,Automatic,First Owner,5.0,4700,14.5,1797.0,147.5
1550000,25000,Diesel,Individual,Automatic,First Owner,5.0,2800,14.84,2143.0,170.0
64000,18000,Petrol,Dealer,Manual,First Owner,4.0,4000,25.4,624.0,37.5
250000,120000,Diesel,Individual,Manual,First Owner,5.0,2000,23.08,1461.0,63.1
65000,35000,Petrol,Individual,Manual,First Owner,5.0,3500,18.9,998.0,67.1
550000,60000,Diesel,Individual,Manual,Second Owner,5.0,2000,26.59,1248.0,74.0
140000,70000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4000,20.36,1197.0,78.9
300000,30000,Petrol,Individual,Manual,First Owner,5.0,4386,25.17,799.0,53.3
800000,70000,Petrol,Individual,Automatic,First Owner,5.0,5300,16.34,1798.0,189.3
2625000,9000,Diesel,Dealer,Automatic,First Owner,5.0,2500,13.6,1999.0,177.0
5150000,20000,Petrol,Dealer,Automatic,First Owner,5.0,5200,22.37,2487.0,214.56
3200000,45000,Diesel,Dealer,Automatic,First Owner,5.0,2500,19.33,1999.0,177.0
503000,110000,Diesel,Individual,Manual,First Owner,7.0,3000,14.1,2179.0,147.94
3800000,20000,Diesel,Individual,Automatic,First Owner,5.0,400,18.0,1969.0,190.0
2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4500,19.16,2494.0,157.7
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,3500,21.79,998.0,67.05
740000,38817,Diesel,Dealer,Manual,First Owner,5.0,2000,27.39,1248.0,74.0
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,4800,18.2,1199.0,88.7
750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,7.0,3600,12.99,2494.0,100.6
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4200,22.0,1197.0,81.8
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,3000,16.78,1496.0,88.73
600000,69779,Petrol,Dealer,Automatic,First Owner,5.0,4200,22.0,1197.0,81.8
450000,56290,Diesel,Dealer,Manual,First Owner,5.0,19024,24.0,1186.0,73.97
5400000,7500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0
5500000,8500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4800,19.0,1199.0,88.76
645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,3800,14.3,1598.0,103.5
2475000,2000,Diesel,Dealer,Automatic,First Owner,5.0,2750,16.8,1984.0,150.0
150000,106000,Petrol,Individual,Manual,Third Owner,5.0,4000,20.36,1197.0,78.9
500000,120000,Petrol,Individual,Automatic,Second Owner,5.0,4200,11.1,2354.0,158.8
480000,90000,Diesel,Individual,Manual,First Owner,5.0,2000,26.59,1248.0,74.0
535000,70000,Diesel,Individual,Manual,Third Owner,5.0,2750,22.32,1582.0,126.32
250000,240000,Diesel,Individual,Manual,Third Owner,8.0,3400,12.8,2494.0,102.0
300000,100000,Diesel,Individual,Manual,Second Owner,5.0,1750,21.5,1248.0,88.8
340000,214000,Petrol,Individual,Manual,Second Owner,5.0,3000,13.9,1599.0,103.2
340000,214000,Diesel,Individual,Manual,Second Owner,5.0,2750,16.8,1493.0,110.0
240000,50000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3
1085000,1000,Petrol,Individual,Automatic,First Owner,5.0,4600,18.0,1497.0,117.6
750000,19000,Diesel,Individual,Automatic,First Owner,5.0,2000,28.4,1248.0,74.02
95000,265000,Diesel,Individual,Manual,Second Owner,5.0,2500,17.0,1405.0,70.0
409999,35000,CNG,Individual,Manual,First Owner,5.0,3000,20.88,1196.0,61.7
215000,80000,Petrol,Individual,Manual,Second Owner,5.0,3500,23.95,998.0,67.05
1290000,50000,Diesel,Individual,Automatic,First Owner,7.0,2800,16.0,2179.0,140.0
150000,80000,Petrol,Individual,Manual,First Owner,5.0,3500,20.92,998.0,67.1
219000,50000,Petrol,Individual,Manual,Second Owner,5.0,4000,21.1,814.0,55.2
325000,100000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0
260000,120000,Petrol,Individual,Manual,Second Owner,5.0,3000,15.1,1196.0,73.0
2625000,9000,Diesel,Dealer,Automatic,First Owner,5.0,2500,13.6,1999.0,177.0
5150000,20000,Petrol,Dealer,Automatic,First Owner,5.0,5200,22.37,2487.0,214.56
3200000,45000,Diesel,Dealer,Automatic,First Owner,5.0,2500,19.33,1999.0,177.0
503000,110000,Diesel,Individual,Manual,First Owner,7.0,3000,14.1,2179.0,147.94
3800000,20000,Diesel,Individual,Automatic,First Owner,5.0,400,18.0,1969.0,190.0
2000000,68089,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4500,19.16,2494.0,157.7
225000,58343,Petrol,Trustmark Dealer,Manual,First Owner,5.0,3500,21.79,998.0,67.05
740000,38817,Diesel,Dealer,Manual,First Owner,5.0,2000,27.39,1248.0,74.0
550000,56494,Petrol,Trustmark Dealer,Manual,First Owner,5.0,4800,18.2,1199.0,88.7
750000,79328,Diesel,Trustmark Dealer,Manual,Second Owner,7.0,3600,12.99,2494.0,100.6
650000,5621,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4200,22.0,1197.0,81.8
625000,25538,Petrol,Trustmark Dealer,Manual,First Owner,5.0,3000,16.78,1496.0,88.73
600000,69779,Petrol,Dealer,Automatic,First Owner,5.0,4200,22.0,1197.0,81.8
450000,56290,Diesel,Dealer,Manual,First Owner,5.0,19024,24.0,1186.0,73.97
5400000,7500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0
5500000,8500,Diesel,Dealer,Automatic,First Owner,5.0,2500,16.78,1995.0,190.0
779000,7032,Petrol,Trustmark Dealer,Automatic,First Owner,5.0,4800,19.0,1199.0,88.76
645000,11000,Petrol,Dealer,Automatic,First Owner,5.0,3800,14.3,1598.0,103.5
2475000,2000,Diesel,Dealer,Automatic,First Owner,5.0,2750,16.8,1984.0,150.0
700000,40000,Diesel,Individual,Automatic,First Owner,5.0,1750,23.8,1498.0,78.9
950000,45000,Diesel,Individual,Manual,First Owner,5.0,2750,21.38,1396.0,88.7
160000,80000,Petrol,Individual,Manual,Second Owner,5.0,3000,19.7,796.0,46.3
409999,135000,Diesel,Individual,Manual,Second Owner,5.0,2500,24.4,1120.0,71.01
840000,120000,Diesel,Individual,Manual,Second Owner,7.0,3400,12.99,2494.0,100.6
450000,67000,Diesel,Individual,Manual,First Owner,5.0,2400,23.59,1364.0,67.1
900000,50000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02
570000,134000,Diesel,Individual,Manual,Second Owner,7.0,3400,12.8,2494.0,102.0
254999,110000,Diesel,Individual,Manual,Second Owner,5.0,2000,23.08,1461.0,63.1
130000,40000,Petrol,Individual,Manual,First Owner,4.0,2500,16.1,796.0,37.0
530000,120000,Diesel,Individual,Manual,Second Owner,5.0,2000,23.4,1248.0,74.0
520000,110000,Diesel,Individual,Manual,Second Owner,5.0,2500,20.14,1498.0,88.8
229999,170000,Diesel,Individual,Manual,Second Owner,5.0,2000,21.0,1461.0,64.1
81000,80000,Petrol,Individual,Manual,Second Owner,4.0,2500,16.1,796.0,37.0
600000,47000,Diesel,Individual,Manual,First Owner,5.0,2000,25.2,1248.0,74.0
409999,93000,Petrol,Individual,Manual,First Owner,5.0,11375,19.1,1197.0,81.86
120000,70000,Petrol,Individual,Manual,Second Owner,4.0,2500,16.1,796.0,37.0
320000,50000,Petrol,Individual,Manual,First Owner,5.0,3500,23.1,998.0,67.04
292000,70000,Diesel,Individual,Manual,First Owner,5.0,2000,20.0,1399.0,68.05
390000,80000,Diesel,Individual,Manual,First Owner,7.0,2700,13.93,2179.0,138.03
550000,44000,Petrol,Individual,Manual,First Owner,5.0,4000,18.16,1196.0,86.8
385000,25000,Petrol,Individual,Manual,First Owner,5.0,3500,23.1,998.0,67.04
800000,25000,Petrol,Individual,Manual,First Owner,5.0,4850,15.29,1591.0,121.3
675000,10000,Petrol,Individual,Manual,First Owner,5.0,4200,21.21,1197.0,81.8
1525000,50000,Diesel,Individual,Manual,First Owner,7.0,2500,17.6,2179.0,153.86
950000,30000,Diesel,Individual,Manual,First Owner,5.0,3250,23.0,1498.0,98.96
610000,50000,Diesel,Individual,Manual,Second Owner,5.0,21966,21.19,1396.0,88.73
525000,120000,Diesel,Individual,Manual,First Owner,5.0,2750,22.54,1396.0,88.73
700000,40000,Diesel,Individual,Automatic,First Owner,5.0,1750,23.8,1498.0,78.9
375000,80000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1
580000,90000,Diesel,Individual,Manual,First Owner,5.0,1900,20.45,1461.0,83.8
434999,50000,Petrol,Individual,Manual,Second Owner,5.0,4000,20.4,1197.0,83.11
350000,2136,Petrol,Individual,Manual,First Owner,5.0,4250,22.5,999.0,67.0
730000,250000,Diesel,Individual,Manual,First Owner,7.0,3400,12.99,2494.0,100.0
600000,35000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83
1050000,120000,Diesel,Individual,Manual,First Owner,7.0,3400,12.99,2494.0,100.6
735000,70000,Diesel,Individual,Manual,First Owner,5.0,2000,27.39,1248.0,74.0
1050000,18000,Diesel,Dealer,Manual,First Owner,5.0,1750,19.6,1461.0,108.45
420000,110000,Diesel,Individual,Manual,Second Owner,7.0,1750,18.2,1248.0,73.74
800000,60000,Diesel,Individual,Manual,First Owner,5.0,1750,23.65,1248.0,88.5
2000000,60000,Diesel,Individual,Automatic,First Owner,7.0,3200,12.55,2982.0,168.5
600000,147000,Diesel,Individual,Manual,Second Owner,5.0,2000,26.59,1248.0,74.0
1900000,130000,Diesel,Individual,Automatic,First Owner,7.0,3200,12.55,2982.0,168.5
500000,99500,Diesel,Individual,Manual,Third Owner,7.0,2000,11.5,1991.0,147.9
200000,110000,Diesel,Individual,Manual,Second Owner,5.0,2500,17.0,1405.0,71.0
370000,35000,Petrol,Individual,Manual,First Owner,5.0,4000,19.49,1198.0,67.04
260000,110000,Diesel,Individual,Manual,Second Owner,5.0,2750,16.2,1493.0,110.0
280000,100000,Diesel,Individual,Manual,First Owner,6.0,2250,25.32,1198.0,77.0
610000,21000,Petrol,Individual,Manual,First Owner,7.0,4000,16.02,1373.0,93.7
300000,60000,Diesel,Individual,Manual,Second Owner,5.0,2750,23.5,1498.0,90.0
140000,40000,Diesel,Individual,Manual,First Owner,5.0,3000,16.6,1405.0,70.0
229999,50000,Petrol,Individual,Manual,First Owner,5.0,9904,19.81,1086.0,68.05
200000,65000,Petrol,Individual,Manual,Second Owner,5.0,3500,19.0,998.0,66.1
200000,80000,Petrol,Individual,Manual,First Owner,5.0,3500,18.9,998.0,67.1
560000,119000,Diesel,Individual,Manual,First Owner,5.0,2750,23.9,1582.0,126.2
750000,80000,Diesel,Individual,Manual,First Owner,7.0,1750,24.52,1248.0,88.5
585000,90000,Diesel,Individual,Manual,First Owner,5.0,2000,25.2,1248.0,74.0
760000,20000,Petrol,Individual,Manual,First Owner,5.0,4200,17.01,1591.0,121.4
430000,80000,Diesel,Individual,Manual,Second Owner,5.0,2000,25.2,1248.0,74.0
480000,44665,Diesel,Individual,Manual,First Owner,6.0,2250,25.32,1198.0,77.0
643000,10000,Diesel,Individual,Manual,First Owner,5.0,2750,20.8,1493.0,113.4
500000,60000,Petrol,Individual,Manual,First Owner,5.0,11375,20.14,1197.0,81.86
425000,22000,Petrol,Individual,Manual,First Owner,5.0,4500,18.5,1198.0,86.8
250000,25000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3
285000,70000,Diesel,Individual,Manual,First Owner,5.0,2000,27.62,793.0,47.0
160000,123000,Petrol,Individual,Manual,Third Owner,5.0,4000,17.5,1298.0,85.8
250000,70000,Diesel,Individual,Manual,Second Owner,5.0,2500,20.54,1598.0,103.6
170000,70000,Petrol,Individual,Manual,Second Owner,5.0,4400,18.6,1199.0,79.4
409999,45000,Diesel,Individual,Manual,First Owner,5.0,2400,23.59,1364.0,67.06
400000,40000,Petrol,Individual,Automatic,First Owner,5.0,4000,18.9,1197.0,82.0
700000,30000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02
350000,90000,Petrol,Individual,Automatic,First Owner,5.0,4300,12.9,1799.0,130.0
660000,34000,Petrol,Individual,Manual,Second Owner,7.0,4000,17.5,1373.0,91.1
268000,25000,Petrol,Individual,Manual,First Owner,5.0,3500,24.7,796.0,47.3
270000,50000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3
300000,50000,Diesel,Individual,Manual,First Owner,5.0,1750,25.44,936.0,57.6
450000,90000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0
220000,70000,Diesel,Individual,Manual,Second Owner,5.0,1750,25.44,936.0,57.6
250000,146000,Diesel,Individual,Manual,Second Owner,7.0,2700,13.93,2179.0,138.0
300000,85000,Petrol,Individual,Manual,Second Owner,5.0,4000,15.6,1196.0,70.0
88000,201850,Diesel,Individual,Manual,Second Owner,5.0,2500,17.88,1396.0,52.8
561000,30000,Diesel,Individual,Manual,First Owner,5.0,2000,26.59,1248.0,74.0
755000,15000,Diesel,Individual,Manual,First Owner,5.0,2000,28.4,1248.0,74.02
235000,25000,Petrol,Individual,Manual,First Owner,5.0,4386,22.7,799.0,53.64
165000,90000,Petrol,Individual,Manual,First Owner,5.0,3500,20.92,998.0,67.1
190000,80000,Diesel,Individual,Manual,Second Owner,5.0,2000,19.3,1248.0,73.9
110000,50000,Diesel,Individual,Manual,First Owner,5.0,2500,17.2,1396.0,53.5
320000,80000,Diesel,Individual,Manual,Second Owner,8.0,1500,13.6,2523.0,63.0
540000,38000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83
180000,60000,Petrol,Individual,Manual,First Owner,5.0,4000,21.1,814.0,55.2
270000,100000,Petrol,Individual,Manual,Third Owner,7.0,3000,15.37,1196.0,73.0
450000,30000,Petrol,Individual,Manual,First Owner,5.0,4000,17.5,1197.0,85.8
450000,30000,Petrol,Individual,Manual,First Owner,5.0,4000,19.1,1197.0,85.8
200000,50000,Petrol,Individual,Manual,First Owner,5.0,4400,18.6,1199.0,76.8
425000,42000,Petrol,Individual,Manual,First Owner,5.0,3500,23.84,1199.0,84.0
400000,30000,Petrol,Individual,Manual,First Owner,5.0,5000,18.2,1199.0,82.4
125000,60000,Petrol,Individual,Manual,Third Owner,5.0,3000,19.7,796.0,46.3
1600000,14000,Diesel,Individual,Manual,First Owner,5.0,2500,17.1,1956.0,170.0
900000,22000,Petrol,Individual,Manual,First Owner,5.0,4600,17.4,1497.0,117.3
450000,90000,Diesel,Individual,Manual,First Owner,5.0,2500,20.54,1598.0,103.6
210000,46000,Petrol,Individual,Manual,First Owner,5.0,3500,20.92,998.0,67.1
801000,20000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83
317000,15000,Diesel,Individual,Manual,First Owner,7.0,2500,15.42,1405.0,70.0
600000,40000,Petrol,Individual,Manual,Second Owner,7.0,4000,16.02,1373.0,93.7
330000,30000,Petrol,Individual,Manual,Second Owner,5.0,4000,18.5,1197.0,82.85
320000,15000,Petrol,Individual,Manual,Second Owner,5.0,4000,21.1,814.0,55.2
120000,110000,Petrol,Individual,Manual,Second Owner,5.0,3200,15.3,1341.0,83.0
130000,70000,Petrol,Individual,Manual,Second Owner,5.0,3000,19.7,796.0,46.3
220000,80000,Petrol,Individual,Manual,First Owner,5.0,5000,18.2,1199.0,82.4
340000,110000,Petrol,Individual,Manual,First Owner,5.0,4000,17.57,1193.0,88.7
200000,70000,Diesel,Individual,Manual,Second Owner,5.0,2000,19.68,1399.0,67.0
140000,50000,Petrol,Individual,Manual,Second Owner,5.0,3000,19.7,796.0,46.3
1000000,190000,Diesel,Individual,Manual,First Owner,8.0,3600,12.99,2494.0,100.6
495000,100000,Diesel,Individual,Manual,Second Owner,7.0,1500,13.6,2523.0,63.0
236000,60000,Petrol,Individual,Manual,First Owner,5.0,3500,22.74,796.0,47.3
390000,40000,Petrol,Individual,Manual,First Owner,5.0,3500,20.51,998.0,67.04
275000,90000,Diesel,Individual,Manual,Second Owner,5.0,2000,19.3,1248.0,73.9
503000,110000,Diesel,Individual,Manual,First Owner,7.0,3000,14.1,2179.0,147.94
775000,32000,Diesel,Dealer,Manual,First Owner,5.0,1750,24.3,1248.0,88.5
1800000,30000,Diesel,Individual,Automatic,First Owner,7.0,3400,11.36,2755.0,171.5
850000,58000,Diesel,Individual,Manual,First Owner,5.0,2750,19.67,1582.0,126.2
750000,5000,Diesel,Individual,Manual,First Owner,5.0,1750,24.3,1248.0,88.5
570000,25000,Petrol,Individual,Manual,First Owner,5.0,4000,18.6,1197.0,81.83
580000,32000,Petrol,Individual,Manual,First Owner,5.0,11375,18.9,1197.0,81.86
484999,30000,Petrol,Individual,Manual,First Owner,5.0,4800,18.7,1199.0,88.7
700000,43000,Petrol,Dealer,Manual,First Owner,7.0,4600,15.4,1497.0,117.3
415000,60000,Petrol,Dealer,Manual,First Owner,5.0,14415,17.7,1497.0,113.42
325000,50000,Petrol,Individual,Automatic,First Owner,5.0,4400,19.34,1198.0,76.0
550000,14200,Petrol,Individual,Manual,First Owner,5.0,4000,18.16,1196.0,86.8
300000,10000,Petrol,Individual,Manual,First Owner,5.0,4000,21.1,814.0,55.2
217000,25000,Petrol,Individual,Manual,First Owner,5.0,4386,22.7,799.0,53.64
700000,19100,Petrol,Individual,Manual,First Owner,5.0,4250,19.0,1194.0,94.68
466000,25000,Petrol,Individual,Automatic,Fourth & Above Owner,5.0,4500,20.3,1086.0,68.0
484999,54000,Diesel,Dealer,Manual,First Owner,5.0,3250,23.0,1498.0,98.96
670000,35000,Diesel,Individual,Manual,First Owner,5.0,2000,22.71,1461.0,84.8
500000,20000,Petrol,Individual,Manual,Second Owner,5.0,11375,18.9,1197.0,81.86
675000,52000,Diesel,Individual,Manual,First Owner,5.0,1750,23.65,1248.0,88.5
220000,120000,Diesel,Individual,Manual,Second Owner,5.0,2750,23.0,1396.0,90.0
1650000,50000,Diesel,Individual,Manual,First Owner,5.0,2500,17.1,1956.0,170.0
630000,120000,Diesel,Individual,Manual,Second Owner,7.0,1750,20.77,1248.0,88.8
250000,90000,Diesel,Individual,Manual,Second Owner,5.0,3000,18.8,1248.0,90.0
120000,120000,Petrol,Individual,Manual,Third Owner,5.0,3500,18.9,998.0,67.1
300000,101500,Diesel,Individual,Manual,Second Owner,5.0,2500,21.14,1498.0,103.52
525000,75000,Diesel,Individual,Automatic,First Owner,5.0,2750,22.32,1582.0,126.3
1100000,100000,Diesel,Individual,Manual,First Owner,7.0,2800,15.4,1997.0,120.0
480000,55735,Diesel,Individual,Manual,Second Owner,5.0,2250,19.01,1461.0,108.45
605000,80000,Diesel,Individual,Manual,Second Owner,7.0,2800,15.1,2179.0,140.0
250000,50000,Petrol,Individual,Manual,Second Owner,5.0,3500,24.7,796.0,47.3
245000,70000,Diesel,Individual,Manual,Second Owner,5.0,2000,20.0,1399.0,68.1
210000,76000,Petrol,Individual,Manual,Fourth & Above Owner,5.0,4000,20.36,1197.0,78.9
730000,1500,Petrol,Individual,Manual,First Owner,5.0,4200,21.21,1197.0,81.8
500000,76000,Diesel,Individual,Manual,First Owner,7.0,2200,15.96,2523.0,62.1
400000,40000,Petrol,Individual,Manual,First Owner,5.0,3500,20.51,998.0,67.04
280000,60000,Petrol,Individual,Manual,Second Owner,5.0,4000,21.1,814.0,55.2
561000,170000,Diesel,Individual,Manual,Third Owner,8.0,3400,12.8,2494.0,102.0
950000,181491,Diesel,Dealer,Manual,First Owner,7.0,2500,13.5,2477.0,175.56
375000,53319,Diesel,Dealer,Manual,First Owner,5.0,1750,25.44,936.0,56.3
700000,40906,Diesel,Dealer,Manual,First Owner,5.0,3000,21.66,1498.0,108.62
375000,31711,Petrol,Dealer,Manual,Second Owner,5.0,3000,17.6,1496.0,88.7
270000,43755,Petrol,Dealer,Manual,Second Owner,5.0,4000,21.1,814.0,55.2
300000,66693,Petrol,Dealer,Manual,First Owner,5.0,4386,25.17,799.0,53.3
225000,59549,Petrol,Dealer,Manual,First Owner,5.0,3500,19.0,998.0,67.1
1350000,94385,Diesel,Dealer,Manual,First Owner,8.0,3600,12.99,2494.0,100.6
200000,73730,Petrol,Dealer,Manual,First Owner,5.0,3500,18.2,998.0,67.1
400000,221889,Diesel,Dealer,Manual,First Owner,5.0,2750,22.32,1582.0,126.32
500000,116104,Diesel,Dealer,Manual,First Owner,5.0,1750,25.8,1498.0,98.6
500000,150546,Petrol,Dealer,Manual,First Owner,5.0,4200,22.0,1197.0,81.8
